date,gamma,elecro,lon,L
2023-11-2204:09:00.000,N/A,N/A,225.27139,18.145010
2023-11-2204:10:00.000,N/A,N/A,217.13242,23.662649
2023-11-2204:11:00.000,N/A,N/A,204.41695,28.030420
2023-11-2204:12:00.000,N/A,N/A,184.23187,28.328970
2023-11-2204:13:00.000,N/A,N/A,156.81113,24.346870
2023-11-2204:14:00.000,N/A,N/A,131.21114,18.963619
2023-11-2204:15:00.000,N/A,N/A,113.81829,14.181610
2023-11-2204:16:00.000,N/A,N/A,102.92678,10.544320
2023-11-2204:17:00.000,N/A,N/A,95.819283,7.8740501
2023-11-2204:18:00.000,N/A,N/A,90.871658,6.0165601
2023-11-2204:19:00.000,N/A,N/A,87.218788,4.7474198
2023-11-2204:20:00.000,N/A,N/A,84.387268,3.8457401
2023-11-2204:21:00.000,N/A,N/A,82.103622,3.1788800
2023-11-2204:22:00.000,N/A,N/A,80.201057,2.6733899
2023-11-2204:23:00.000,N/A,N/A,78.572861,2.2862000
2023-11-2204:24:00.000,N/A,N/A,77.147797,1.9863400
2023-11-2204:25:00.000,N/A,N/A,75.876617,1.7519100
2023-11-2204:26:00.000,N/A,N/A,74.724152,1.5672200
2023-11-2204:27:00.000,N/A,N/A,73.664597,1.4207100
2023-11-2204:28:00.000,N/A,N/A,72.678528,1.3043600
2023-11-2204:29:00.000,N/A,N/A,71.750977,1.2129400
2023-11-2204:30:00.000,N/A,N/A,70.870171,1.1413500
2023-11-2204:31:00.000,N/A,N/A,70.026588,1.0870100
2023-11-2204:32:00.000,N/A,N/A,69.212433,1.0473500
2023-11-2204:33:00.000,N/A,N/A,68.421097,1.0205400
2023-11-2204:34:00.000,N/A,N/A,67.646881,1.0057400
2023-11-2204:35:00.000,N/A,N/A,66.884727,1.0033700
2023-11-2204:36:00.000,N/A,N/A,66.129990,1.0115000
2023-11-2204:37:00.000,N/A,N/A,65.378304,1.0311100
2023-11-2204:38:00.000,N/A,N/A,64.625381,1.0638100
2023-11-2204:39:00.000,N/A,N/A,63.866928,1.1094600
2023-11-2204:40:00.000,N/A,N/A,63.098438,1.1711500
2023-11-2204:41:00.000,N/A,N/A,62.315079,1.2504400
2023-11-2204:42:00.000,N/A,N/A,61.511452,1.3501600
2023-11-2204:43:00.000,N/A,N/A,60.681419,1.4738400
2023-11-2204:44:00.000,N/A,N/A,59.817768,1.6251900
2023-11-2204:45:00.000,N/A,N/A,58.911850,1.8093300
2023-11-2204:46:00.000,N/A,N/A,57.953030,2.0313399
2023-11-2204:47:00.000,N/A,N/A,56.927959,2.2986901
2023-11-2204:48:00.000,N/A,N/A,55.819519,2.6190701
2023-11-2204:49:00.000,N/A,N/A,54.605190,3.0014200
2023-11-2204:50:00.000,N/A,N/A,53.254749,3.4569099
2023-11-2204:51:00.000,N/A,N/A,51.726398,3.9993601
2023-11-2204:52:00.000,N/A,N/A,49.960789,4.6442199
2023-11-2204:53:00.000,N/A,N/A,47.870590,5.4016500
2023-11-2204:54:00.000,N/A,N/A,45.322460,6.2586899
2023-11-2204:55:00.000,N/A,N/A,42.103378,7.1717701
2023-11-2204:56:00.000,N/A,N/A,37.855350,8.0583601
2023-11-2204:57:00.000,N/A,N/A,31.943020,8.7902002
2023-11-2204:58:00.000,N/A,N/A,23.187309,9.2108202
2023-11-2204:59:00.000,N/A,N/A,9.4463596,9.1987104
2023-11-2205:00:00.000,N/A,N/A,347.96277,8.7391100
2023-11-2205:01:00.000,N/A,N/A,320.32565,7.9415998
2023-11-2205:02:00.000,N/A,N/A,296.10315,6.9757199
2023-11-2205:03:00.000,N/A,N/A,280.01212,5.9941301
2023-11-2205:04:00.000,N/A,N/A,269.87018,5.0970702
2023-11-2205:05:00.000,N/A,N/A,263.16754,4.3321500
2023-11-2205:06:00.000,N/A,N/A,258.44800,3.7064900
2023-11-2205:07:00.000,N/A,N/A,254.93146,3.2030399
2023-11-2205:08:00.000,N/A,N/A,252.18590,2.7989399
2023-11-2205:09:00.000,N/A,N/A,249.95900,2.4720500
2023-11-2205:10:00.000,N/A,N/A,248.09535,2.2067001
2023-11-2205:11:00.000,N/A,N/A,246.49467,1.9898200
2023-11-2205:12:00.000,N/A,N/A,245.08961,1.8110700
2023-11-2205:13:00.000,N/A,N/A,243.83328,1.6627700
2023-11-2205:14:00.000,N/A,N/A,242.69203,1.5395100
2023-11-2205:15:00.000,N/A,N/A,241.64108,1.4369500
2023-11-2205:16:00.000,N/A,N/A,240.66170,1.3513499
2023-11-2205:17:00.000,N/A,N/A,239.73940,1.2806200
2023-11-2205:18:00.000,N/A,N/A,238.86275,1.2228400
2023-11-2205:19:00.000,N/A,N/A,238.02245,1.1761100
2023-11-2205:20:00.000,N/A,N/A,237.21091,1.1401100
2023-11-2205:21:00.000,N/A,N/A,236.42163,1.1132500
2023-11-2205:22:00.000,N/A,N/A,235.64902,1.0953600
2023-11-2205:23:00.000,N/A,N/A,234.88808,1.0862300
2023-11-2205:24:00.000,N/A,N/A,234.13422,1.0859100
2023-11-2205:25:00.000,N/A,N/A,233.38309,1.0942800
2023-11-2205:26:00.000,N/A,N/A,232.63043,1.1119601
2023-11-2205:27:00.000,N/A,N/A,231.87193,1.1394900
2023-11-2205:28:00.000,N/A,N/A,231.10307,1.1775000
2023-11-2205:29:00.000,N/A,N/A,230.31900,1.2277700
2023-11-2205:30:00.000,N/A,N/A,229.51427,1.2911299
2023-11-2205:31:00.000,N/A,N/A,228.68262,1.3695101
2023-11-2205:32:00.000,N/A,N/A,227.81677,1.4666800
2023-11-2205:33:00.000,N/A,N/A,226.90788,1.5849400
2023-11-2205:34:00.000,N/A,N/A,225.94514,1.7309200
2023-11-2205:35:00.000,N/A,N/A,224.91484,1.9110000
2023-11-2205:36:00.000,N/A,N/A,223.79941,2.1352701
2023-11-2205:37:00.000,N/A,N/A,222.57565,2.4183400
2023-11-2205:38:00.000,N/A,N/A,221.21233,2.7814901
2023-11-2205:39:00.000,N/A,N/A,219.66608,3.2535300
2023-11-2205:40:00.000,N/A,N/A,217.87495,3.8794701
2023-11-2205:41:00.000,N/A,N/A,215.74747,4.7256498
2023-11-2205:42:00.000,N/A,N/A,213.14290,5.8972502
2023-11-2205:43:00.000,N/A,N/A,209.83475,7.5497899
2023-11-2205:44:00.000,N/A,N/A,205.43886,9.8825703
2023-11-2205:45:00.000,N/A,N/A,199.26654,13.089340
2023-11-2205:46:00.000,N/A,N/A,190.02866,17.121969
2023-11-2205:47:00.000,N/A,N/A,175.39856,21.069901
2023-11-2205:48:00.000,N/A,N/A,152.66304,22.970619
2023-11-2205:49:00.000,N/A,N/A,124.59071,21.403931
2023-11-2205:50:00.000,N/A,N/A,101.25618,17.602470
2023-11-2205:51:00.000,N/A,N/A,86.120796,13.472740
2023-11-2205:52:00.000,N/A,N/A,76.587860,10.084910
2023-11-2205:53:00.000,N/A,N/A,70.248123,7.5703101
2023-11-2205:54:00.000,N/A,N/A,65.752579,5.8101501
2023-11-2205:55:00.000,N/A,N/A,62.381611,4.5914602
2023-11-2205:56:00.000,N/A,N/A,59.735352,3.7229400
2023-11-2205:57:00.000,N/A,N/A,57.578979,3.0858300
2023-11-2205:58:00.000,N/A,N/A,55.767132,2.6070299
2023-11-2205:59:00.000,N/A,N/A,54.205528,2.2418301
2023-11-2206:00:00.000,N/A,N/A,52.830570,1.9596100
2023-11-2206:01:00.000,N/A,N/A,51.597839,1.7386200
2023-11-2206:02:00.000,N/A,N/A,50.475342,1.5645601
2023-11-2206:03:00.000,N/A,N/A,49.439419,1.4261000
2023-11-2206:04:00.000,N/A,N/A,48.472141,1.3159500
2023-11-2206:05:00.000,N/A,N/A,47.559589,1.2290300
2023-11-2206:06:00.000,N/A,N/A,46.690750,1.1610000
2023-11-2206:07:00.000,N/A,N/A,45.856670,1.1095700
2023-11-2206:08:00.000,N/A,N/A,45.049938,1.0728300
2023-11-2206:09:00.000,N/A,N/A,44.264252,1.0488800
2023-11-2206:10:00.000,N/A,N/A,43.494129,1.0378200
2023-11-2206:11:00.000,N/A,N/A,42.734650,1.0388200
2023-11-2206:12:00.000,N/A,N/A,41.981281,1.0510499
2023-11-2206:13:00.000,N/A,N/A,41.229671,1.0765800
2023-11-2206:14:00.000,N/A,N/A,40.475571,1.1156200
2023-11-2206:15:00.000,N/A,N/A,39.714630,1.1687200
2023-11-2206:16:00.000,N/A,N/A,38.942261,1.2377400
2023-11-2206:17:00.000,N/A,N/A,38.153481,1.3238400
2023-11-2206:18:00.000,N/A,N/A,37.342701,1.4285100
2023-11-2206:19:00.000,N/A,N/A,36.503502,1.5532000
2023-11-2206:20:00.000,N/A,N/A,35.628288,1.6993800
2023-11-2206:21:00.000,N/A,N/A,34.707890,1.8681800
2023-11-2206:22:00.000,N/A,N/A,33.730949,2.0607901
2023-11-2206:23:00.000,N/A,N/A,32.683140,2.2796600
2023-11-2206:24:00.000,N/A,N/A,31.545919,2.5289099
2023-11-2206:25:00.000,N/A,N/A,30.294790,2.8106999
2023-11-2206:26:00.000,N/A,N/A,28.896561,3.1299300
2023-11-2206:27:00.000,N/A,N/A,27.305019,3.4937799
2023-11-2206:28:00.000,N/A,N/A,25.453831,3.9136600
2023-11-2206:29:00.000,N/A,N/A,23.244410,4.3986001
2023-11-2206:30:00.000,N/A,N/A,20.524290,4.9518900
2023-11-2206:31:00.000,N/A,N/A,17.046350,5.5634398
2023-11-2206:32:00.000,N/A,N/A,12.388550,6.2065201
2023-11-2206:33:00.000,N/A,N/A,5.7902298,6.8358798
2023-11-2206:34:00.000,N/A,N/A,355.83194,7.3803101
2023-11-2206:35:00.000,N/A,N/A,340.04596,7.7480502
2023-11-2206:36:00.000,N/A,N/A,316.13879,7.8499198
2023-11-2206:37:00.000,N/A,N/A,288.43011,7.6427202
2023-11-2206:38:00.000,N/A,N/A,266.59973,7.1563201
2023-11-2206:39:00.000,N/A,N/A,252.59109,6.4792600
2023-11-2206:40:00.000,N/A,N/A,243.68030,5.7209702
2023-11-2206:41:00.000,N/A,N/A,237.67918,4.9758902
2023-11-2206:42:00.000,N/A,N/A,233.37775,4.3021998
2023-11-2206:43:00.000,N/A,N/A,230.12471,3.7227800
2023-11-2206:44:00.000,N/A,N/A,227.55391,3.2360799
2023-11-2206:45:00.000,N/A,N/A,225.44795,2.8321099
2023-11-2206:46:00.000,N/A,N/A,223.67101,2.4981899
2023-11-2206:47:00.000,N/A,N/A,222.13429,2.2222700
2023-11-2206:48:00.000,N/A,N/A,220.77756,1.9947000
2023-11-2206:49:00.000,N/A,N/A,219.55840,1.8062600
2023-11-2206:50:00.000,N/A,N/A,218.44621,1.6499799
2023-11-2206:51:00.000,N/A,N/A,217.41824,1.5206300
2023-11-2206:52:00.000,N/A,N/A,216.45715,1.4135900
2023-11-2206:53:00.000,N/A,N/A,215.54947,1.3255000
2023-11-2206:54:00.000,N/A,N/A,214.68448,1.2530400
2023-11-2206:55:00.000,N/A,N/A,213.85345,1.1946400
2023-11-2206:56:00.000,N/A,N/A,213.04915,1.1481800
2023-11-2206:57:00.000,N/A,N/A,212.26537,1.1133699
2023-11-2206:58:00.000,N/A,N/A,211.49672,1.0884600
2023-11-2206:59:00.000,N/A,N/A,210.73834,1.0732800
2023-11-2207:00:00.000,N/A,N/A,209.98573,1.0674300
2023-11-2207:01:00.000,N/A,N/A,209.23457,1.0706500
2023-11-2207:02:00.000,N/A,N/A,208.48064,1.0828800
2023-11-2207:03:00.000,N/A,N/A,207.71954,1.1043900
2023-11-2207:04:00.000,N/A,N/A,206.94670,1.1353700
2023-11-2207:05:00.000,N/A,N/A,206.15707,1.1760700
2023-11-2207:06:00.000,N/A,N/A,205.34502,1.2280000
2023-11-2207:07:00.000,N/A,N/A,204.50404,1.2917700
2023-11-2207:08:00.000,N/A,N/A,203.62640,1.3696899
2023-11-2207:09:00.000,N/A,N/A,202.70276,1.4641900
2023-11-2207:10:00.000,N/A,N/A,201.72153,1.5798600
2023-11-2207:11:00.000,N/A,N/A,200.66798,1.7226800
2023-11-2207:12:00.000,N/A,N/A,199.52309,1.8999900
2023-11-2207:13:00.000,N/A,N/A,198.26158,2.1253099
2023-11-2207:14:00.000,N/A,N/A,196.84911,2.4147100
2023-11-2207:15:00.000,N/A,N/A,195.23763,2.7940900
2023-11-2207:16:00.000,N/A,N/A,193.35786,3.3009200
2023-11-2207:17:00.000,N/A,N/A,191.10628,3.9923301
2023-11-2207:18:00.000,N/A,N/A,188.32159,4.9614000
2023-11-2207:19:00.000,N/A,N/A,184.74033,6.3558798
2023-11-2207:20:00.000,N/A,N/A,179.90820,8.3832102
2023-11-2207:21:00.000,N/A,N/A,172.99799,11.266970
2023-11-2207:22:00.000,N/A,N/A,162.45602,15.089810
2023-11-2207:23:00.000,N/A,N/A,145.63161,19.259439
2023-11-2207:24:00.000,N/A,N/A,120.53704,21.769030
2023-11-2207:25:00.000,N/A,N/A,92.866074,20.814690
2023-11-2207:26:00.000,N/A,N/A,72.062363,17.177771
2023-11-2207:27:00.000,N/A,N/A,58.910370,13.027770
2023-11-2207:28:00.000,N/A,N/A,50.522930,9.6681604
2023-11-2207:29:00.000,N/A,N/A,44.835499,7.2499299
2023-11-2207:30:00.000,N/A,N/A,40.730598,5.5756001
2023-11-2207:31:00.000,N/A,N/A,37.607231,4.4114699
2023-11-2207:32:00.000,N/A,N/A,35.125999,3.5816100
2023-11-2207:33:00.000,N/A,N/A,33.084351,2.9742601
2023-11-2207:34:00.000,N/A,N/A,31.355021,2.5208299
2023-11-2207:35:00.000,N/A,N/A,29.854490,2.1750100
2023-11-2207:36:00.000,N/A,N/A,28.525780,1.9058300
2023-11-2207:37:00.000,N/A,N/A,27.328699,1.6934201
2023-11-2207:38:00.000,N/A,N/A,26.234100,1.5239000
2023-11-2207:39:00.000,N/A,N/A,25.220240,1.3861200
2023-11-2207:40:00.000,N/A,N/A,24.270531,1.2779900
2023-11-2207:41:00.000,N/A,N/A,23.372021,1.1951100
2023-11-2207:42:00.000,N/A,N/A,22.514360,1.1334100
2023-11-2207:43:00.000,N/A,N/A,21.689131,1.0913800
2023-11-2207:44:00.000,N/A,N/A,20.889271,1.0643400
2023-11-2207:45:00.000,N/A,N/A,20.108761,1.0525301
2023-11-2207:46:00.000,N/A,N/A,19.342300,1.0536000
2023-11-2207:47:00.000,N/A,N/A,18.585100,1.0659500
2023-11-2207:48:00.000,N/A,N/A,17.832701,1.0907600
2023-11-2207:49:00.000,N/A,N/A,17.080811,1.1298100
2023-11-2207:50:00.000,N/A,N/A,16.325140,1.1803000
2023-11-2207:51:00.000,N/A,N/A,15.561300,1.2444900
2023-11-2207:52:00.000,N/A,N/A,14.784610,1.3211700
2023-11-2207:53:00.000,N/A,N/A,13.989920,1.4135100
2023-11-2207:54:00.000,N/A,N/A,13.171420,1.5215800
2023-11-2207:55:00.000,N/A,N/A,12.322390,1.6465200
2023-11-2207:56:00.000,N/A,N/A,11.434820,1.7857500
2023-11-2207:57:00.000,N/A,N/A,10.498940,1.9369900
2023-11-2207:58:00.000,N/A,N/A,9.5026302,2.0987101
2023-11-2207:59:00.000,N/A,N/A,8.4304399,2.2731800
2023-11-2208:00:00.000,N/A,N/A,7.2623000,2.4625101
2023-11-2208:01:00.000,N/A,N/A,5.9714699,2.6701300
2023-11-2208:02:00.000,N/A,N/A,4.5214200,2.8984499
2023-11-2208:03:00.000,N/A,N/A,2.8608999,3.1540201
2023-11-2208:04:00.000,N/A,N/A,0.91557997,3.4469399
2023-11-2208:05:00.000,N/A,N/A,358.57376,3.7903700
2023-11-2208:06:00.000,N/A,N/A,355.66037,4.1970601
2023-11-2208:07:00.000,N/A,N/A,351.88736,4.6782699
2023-11-2208:08:00.000,N/A,N/A,346.75482,5.2387800
2023-11-2208:09:00.000,N/A,N/A,339.34882,5.8766398
2023-11-2208:10:00.000,N/A,N/A,327.96786,6.5736098
2023-11-2208:11:00.000,N/A,N/A,309.88370,7.2832599
2023-11-2208:12:00.000,N/A,N/A,283.91370,7.9141102
2023-11-2208:13:00.000,N/A,N/A,257.13681,8.3334599
2023-11-2208:14:00.000,N/A,N/A,237.80949,8.4064703
2023-11-2208:15:00.000,N/A,N/A,225.61072,8.0734501
2023-11-2208:16:00.000,N/A,N/A,217.73959,7.3937802
2023-11-2208:17:00.000,N/A,N/A,212.33675,6.5175200
2023-11-2208:18:00.000,N/A,N/A,208.39784,5.6047802
2023-11-2208:19:00.000,N/A,N/A,205.37698,4.7670398
2023-11-2208:20:00.000,N/A,N/A,202.96223,4.0506401
2023-11-2208:21:00.000,N/A,N/A,200.96550,3.4588101
2023-11-2208:22:00.000,N/A,N/A,199.26756,2.9779201
2023-11-2208:23:00.000,N/A,N/A,197.78960,2.5894401
2023-11-2208:24:00.000,N/A,N/A,196.47746,2.2748799
2023-11-2208:25:00.000,N/A,N/A,195.29285,2.0204699
2023-11-2208:26:00.000,N/A,N/A,194.20775,1.8139300
2023-11-2208:27:00.000,N/A,N/A,193.20123,1.6452600
2023-11-2208:28:00.000,N/A,N/A,192.25725,1.5071100
2023-11-2208:29:00.000,N/A,N/A,191.36327,1.3941300
2023-11-2208:30:00.000,N/A,N/A,190.50919,1.3021400
2023-11-2208:31:00.000,N/A,N/A,189.68678,1.2276700
2023-11-2208:32:00.000,N/A,N/A,188.88918,1.1689500
2023-11-2208:33:00.000,N/A,N/A,188.11041,1.1231500
2023-11-2208:34:00.000,N/A,N/A,187.34529,1.0899700
2023-11-2208:35:00.000,N/A,N/A,186.58907,1.0675400
2023-11-2208:36:00.000,N/A,N/A,185.83734,1.0554000
2023-11-2208:37:00.000,N/A,N/A,185.08580,1.0525900
2023-11-2208:38:00.000,N/A,N/A,184.33018,1.0586500
2023-11-2208:39:00.000,N/A,N/A,183.56609,1.0732400
2023-11-2208:40:00.000,N/A,N/A,182.78880,1.0964500
2023-11-2208:41:00.000,N/A,N/A,181.99313,1.1282300
2023-11-2208:42:00.000,N/A,N/A,181.17322,1.1700701
2023-11-2208:43:00.000,N/A,N/A,180.32220,1.2225800
2023-11-2208:44:00.000,N/A,N/A,179.43196,1.2881700
2023-11-2208:45:00.000,N/A,N/A,178.49252,1.3697100
2023-11-2208:46:00.000,N/A,N/A,177.49150,1.4711601
2023-11-2208:47:00.000,N/A,N/A,176.41304,1.5986900
2023-11-2208:48:00.000,N/A,N/A,175.23648,1.7602900
2023-11-2208:49:00.000,N/A,N/A,173.93420,1.9677300
2023-11-2208:50:00.000,N/A,N/A,172.46838,2.2383499
2023-11-2208:51:00.000,N/A,N/A,170.78564,2.5973401
2023-11-2208:52:00.000,N/A,N/A,168.80824,3.0819499
2023-11-2208:53:00.000,N/A,N/A,166.41856,3.7493501
2023-11-2208:54:00.000,N/A,N/A,163.43103,4.6950402
2023-11-2208:55:00.000,N/A,N/A,159.53764,6.0831800
2023-11-2208:56:00.000,N/A,N/A,154.19849,8.1611700
2023-11-2208:57:00.000,N/A,N/A,146.41670,11.184090
2023-11-2208:58:00.000,N/A,N/A,134.33121,15.247910
2023-11-2208:59:00.000,N/A,N/A,115.07449,19.766411
2023-11-2209:00:00.000,N/A,N/A,88.134750,22.508520
2023-11-2209:01:00.000,N/A,N/A,61.837280,21.378550
2023-11-2209:02:00.000,N/A,N/A,43.559540,17.325701
2023-11-2209:03:00.000,N/A,N/A,32.111370,12.926030
2023-11-2209:04:00.000,N/A,N/A,24.689739,9.4931097
2023-11-2209:05:00.000,18.905667,16.180889,19.559139,7.0879102
2023-11-2209:06:00.000,44.595333,39.451000,15.793480,5.4452901
2023-11-2209:07:00.000,4.6666667,3.2533333,12.888560,4.3072300
2023-11-2209:08:00.000,1.6530000,0.58266667,10.554900,3.4942200
2023-11-2209:09:00.000,1.4980000,0.52533333,8.6169300,2.8975000
2023-11-2209:10:00.000,1.3770000,0.51600000,6.9628801,2.4488101
2023-11-2209:11:00.000,1.2286667,0.47633333,5.5184698,2.1048000
2023-11-2209:12:00.000,1.0910000,0.44100000,4.2324901,1.8323400
2023-11-2209:13:00.000,0.98800000,0.39733333,3.0685201,1.6175900
2023-11-2209:14:00.000,0.86100000,0.35166667,1.9999200,1.4511700
2023-11-2209:15:00.000,0.81666667,0.33333333,1.0066700,1.3254900
2023-11-2209:16:00.000,0.78766667,0.32533333,0.07340000,1.2308199
2023-11-2209:17:00.000,0.75900000,0.32800000,359.18802,1.1621500
2023-11-2209:18:00.000,0.72500000,0.32133333,358.34079,1.1144500
2023-11-2209:19:00.000,0.74800000,0.32533333,357.52380,1.0845701
2023-11-2209:20:00.000,0.77600000,0.35400000,356.73029,1.0688000
2023-11-2209:21:00.000,0.81833333,0.38166667,355.95447,1.0671901
2023-11-2209:22:00.000,0.80066667,0.38766667,355.19125,1.0763800
2023-11-2209:23:00.000,0.81633333,0.38766667,354.43594,1.0961900
2023-11-2209:24:00.000,0.80166667,0.37566667,353.68414,1.1280400
2023-11-2209:25:00.000,0.88133333,0.44400000,352.93158,1.1707200
2023-11-2209:26:00.000,1.0856667,0.59766667,352.17398,1.2241300
2023-11-2209:27:00.000,1.6786667,1.0526667,351.40683,1.2867600
2023-11-2209:28:00.000,3.8243333,2.3363333,350.62534,1.3585500
2023-11-2209:29:00.000,24.073000,7.7390000,349.82425,1.4404800
2023-11-2209:30:00.000,129.87600,0.000000e+0,348.99744,1.5318500
2023-11-2209:31:00.000,214.74933,N/A,348.13788,1.6309800
2023-11-2209:32:00.000,215.92833,N/A,347.23706,1.7370700
2023-11-2209:33:00.000,176.78967,N/A,346.28464,1.8501300
2023-11-2209:34:00.000,194.14233,N/A,345.26761,1.9708101
2023-11-2209:35:00.000,227.29300,N/A,344.16928,2.1011300
2023-11-2209:36:00.000,179.92133,N/A,342.96790,2.2437899
2023-11-2209:37:00.000,83.460000,N/A,341.63416,2.4015100
2023-11-2209:38:00.000,34.235000,N/A,340.12784,2.5790601
2023-11-2209:39:00.000,157.69733,N/A,338.39188,2.7830300
2023-11-2209:40:00.000,404.43500,N/A,336.34271,3.0237401
2023-11-2209:41:00.000,428.99900,N/A,333.85336,3.3170900
2023-11-2209:42:00.000,298.69700,N/A,330.72189,3.6844699
2023-11-2209:43:00.000,276.84233,N/A,326.61102,4.1519299
2023-11-2209:44:00.000,167.58600,N/A,320.92569,4.7514701
2023-11-2209:45:00.000,14.761667,N/A,312.56528,5.5176301
2023-11-2209:46:00.000,2.4416667,N/A,299.51065,6.4882698
2023-11-2209:47:00.000,2.2670000,N/A,278.95438,7.6877699
2023-11-2209:48:00.000,2.1790000,N/A,251.60127,9.0904398
2023-11-2209:49:00.000,2.1226667,N/A,226.58025,10.539850
2023-11-2209:50:00.000,2.0123333,N/A,209.65445,11.679090
2023-11-2209:51:00.000,1.9130000,N/A,199.00256,12.039350
2023-11-2209:52:00.000,1.8093333,N/A,192.01038,11.386460
2023-11-2209:53:00.000,1.9260000,N/A,187.12016,9.9688597
2023-11-2209:54:00.000,1.9700000,N/A,183.49719,8.2889900
2023-11-2209:55:00.000,2.2986667,N/A,180.68175,6.7320099
2023-11-2209:56:00.000,72.830667,N/A,178.40686,5.4532599
2023-11-2209:57:00.000,220.28600,0.000000e+0,176.50903,4.4551001
2023-11-2209:58:00.000,193.60233,N/A,174.88327,3.6883800
2023-11-2209:59:00.000,22.643000,N/A,173.45934,3.0991399
2023-11-2210:00:00.000,14.297333,N/A,172.18851,2.6447001
2023-11-2210:01:00.000,16.112667,N/A,171.03598,2.2904301
2023-11-2210:02:00.000,1.7836667,N/A,169.97614,2.0125799
2023-11-2210:03:00.000,1.1610000,N/A,168.98967,1.7924000
2023-11-2210:04:00.000,1.0440000,N/A,168.06171,1.6165500
2023-11-2210:05:00.000,1.0106667,N/A,167.18051,1.4758400
2023-11-2210:06:00.000,0.92800000,N/A,166.33662,1.3626601
2023-11-2210:07:00.000,0.80500000,N/A,165.52225,1.2722800
2023-11-2210:08:00.000,0.76133333,N/A,164.73080,1.2002200
2023-11-2210:09:00.000,0.81433333,N/A,163.95662,1.1439500
2023-11-2210:10:00.000,0.84333333,N/A,163.19461,1.1010300
2023-11-2210:11:00.000,0.83933333,N/A,162.44017,1.0700300
2023-11-2210:12:00.000,0.88600000,N/A,161.68881,1.0489600
2023-11-2210:13:00.000,0.79066667,N/A,160.93649,1.0377700
2023-11-2210:14:00.000,0.87066667,N/A,160.17880,1.0357500
2023-11-2210:15:00.000,0.94266667,N/A,159.41129,1.0426400
2023-11-2210:16:00.000,0.96266667,N/A,158.62909,1.0587300
2023-11-2210:17:00.000,0.89666667,N/A,157.82684,1.0850101
2023-11-2210:18:00.000,0.85333333,N/A,156.99843,1.1221700
2023-11-2210:19:00.000,0.85000000,N/A,156.13666,1.1722701
2023-11-2210:20:00.000,0.87566667,N/A,155.23291,1.2366300
2023-11-2210:21:00.000,0.91333333,N/A,154.27658,1.3196599
2023-11-2210:22:00.000,1.0153333,N/A,153.25435,1.4252300
2023-11-2210:23:00.000,1.3176667,N/A,152.14912,1.5595500
2023-11-2210:24:00.000,3.1550000,N/A,150.93843,1.7321301
2023-11-2210:25:00.000,26.175000,N/A,149.59203,1.9546800
2023-11-2210:26:00.000,39.388667,N/A,148.06816,2.2472100
2023-11-2210:27:00.000,10.695333,N/A,146.30733,2.6369200
2023-11-2210:28:00.000,55.399667,N/A,144.22194,3.1633000
2023-11-2210:29:00.000,85.549333,0.000000e+0,141.67801,3.8889899
2023-11-2210:30:00.000,16.948000,N/A,138.46092,4.9225898
2023-11-2210:31:00.000,2.0340000,N/A,134.20888,6.4583302
2023-11-2210:32:00.000,1.6783333,N/A,128.27705,8.7948599
2023-11-2210:33:00.000,1.5413333,N/A,119.46191,12.171370
2023-11-2210:34:00.000,1.6103333,N/A,105.56307,16.672850
2023-11-2210:35:00.000,1.5860000,N/A,83.750954,21.618040
2023-11-2210:36:00.000,1.5920000,N/A,55.797192,24.706730
2023-11-2210:37:00.000,1.6470000,N/A,31.588909,23.267550
2023-11-2210:38:00.000,1.7130000,N/A,15.660460,18.592030
2023-11-2210:39:00.000,1.7720000,N/A,5.6584501,13.703900
2023-11-2210:40:00.000,1.9450000,N/A,359.05319,9.9676504
2023-11-2210:41:00.000,10.230333,N/A,354.40042,7.3843498
2023-11-2210:42:00.000,37.116000,N/A,350.93085,5.6362200
2023-11-2210:43:00.000,2.3063333,N/A,348.21951,4.4373798
2023-11-2210:44:00.000,1.7983333,N/A,346.01822,3.5887599
2023-11-2210:45:00.000,1.4783333,N/A,344.17426,2.9653800
2023-11-2210:46:00.000,1.3680000,N/A,342.58905,2.4965899
2023-11-2210:47:00.000,1.2053333,N/A,341.19626,2.1355300
2023-11-2210:48:00.000,1.1150000,N/A,339.94983,1.8559999
2023-11-2210:49:00.000,0.97366667,N/A,338.81665,1.6421000
2023-11-2210:50:00.000,0.86433333,N/A,337.77228,1.4758900
2023-11-2210:51:00.000,0.83666667,N/A,336.79828,1.3529100
2023-11-2210:52:00.000,0.77433333,N/A,335.88037,1.2594600
2023-11-2210:53:00.000,0.72600000,N/A,335.00726,1.1929300
2023-11-2210:54:00.000,0.74233333,N/A,334.16977,1.1457300
2023-11-2210:55:00.000,0.75900000,N/A,333.36041,1.1161799
2023-11-2210:56:00.000,0.77166667,N/A,332.57272,1.1001400
2023-11-2210:57:00.000,0.75366667,N/A,331.80115,1.0966001
2023-11-2210:58:00.000,0.82133333,N/A,331.04074,1.1029900
2023-11-2210:59:00.000,0.98866667,N/A,330.28690,1.1166900
2023-11-2211:00:00.000,1.5346667,N/A,329.53531,1.1383400
2023-11-2211:01:00.000,4.3246667,N/A,328.78171,1.1693900
2023-11-2211:02:00.000,26.777000,N/A,328.02173,1.2062401
2023-11-2211:03:00.000,125.75067,N/A,327.25082,1.2487200
2023-11-2211:04:00.000,171.25767,N/A,326.46411,1.2973500
