date,gamma,elecro,lon,L
2024-04-0720:01:00.000,0.94066667,0.52366667,196.26013,1.0734500
2024-04-0720:02:00.000,0.89433333,0.50700000,195.50677,1.0611100
2024-04-0720:03:00.000,0.86200000,0.48100000,194.75745,1.0589000
2024-04-0720:04:00.000,0.80700000,0.43800000,194.00790,1.0670201
2024-04-0720:05:00.000,0.81033333,0.43300000,193.25391,1.0862000
2024-04-0720:06:00.000,0.80133333,0.39966667,192.49101,1.1178499
2024-04-0720:07:00.000,0.80700000,0.39033333,191.71454,1.1625299
2024-04-0720:08:00.000,0.83800000,0.39500000,190.91927,1.2230000
2024-04-0720:09:00.000,0.85000000,0.38000000,190.09933,1.3012700
2024-04-0720:10:00.000,0.94233333,0.41066667,189.24782,1.4011500
2024-04-0720:11:00.000,1.0560000,0.44733333,188.35654,1.5273900
2024-04-0720:12:00.000,1.1218333,0.46933333,187.41547,1.6875000
2024-04-0720:13:00.000,N/A,N/A,186.41203,1.8917000
2024-04-0720:14:00.000,8.4590000,6.8200000,185.33028,2.1549301
2024-04-0720:15:00.000,3.8663333,2.6763333,184.14925,2.5016100
2024-04-0720:16:00.000,19.803000,18.002000,182.84105,2.9675300
2024-04-0720:17:00.000,91.149381,83.398508,181.36729,3.6113901
2024-04-0720:18:00.000,240.91267,197.17133,179.67389,4.5338898
2024-04-0720:19:00.000,57.025333,51.053333,177.68185,5.9160800
2024-04-0720:20:00.000,2.6416667,1.5426667,175.27171,8.1105003
2024-04-0720:21:00.000,2.0640000,1.0136667,172.25459,11.852250
2024-04-0720:22:00.000,1.7760000,0.72800000,168.31670,18.779949
2024-04-0720:23:00.000,1.6620000,0.63466667,162.90733,32.705521
2024-04-0720:24:00.000,1.6396667,0.63266667,155.00974,60.461819
2024-04-0720:25:00.000,1.6036667,0.60766667,142.73285,90.100380
2024-04-0720:26:00.000,1.5336667,0.59933333,123.22026,71.954536
2024-04-0720:27:00.000,1.5520000,0.57233333,96.199181,41.166790
2024-04-0720:28:00.000,1.5746667,0.57133333,70.172371,24.159830
2024-04-0720:29:00.000,1.5260000,0.56700000,52.181820,15.695240
2024-04-0720:30:00.000,1.5250000,0.57000000,40.899509,11.059580
2024-04-0720:31:00.000,1.7928333,0.79516667,33.565041,8.3134403
2024-04-0720:32:00.000,122.10367,94.248000,28.482050,6.5536499
2024-04-0720:33:00.000,293.64733,160.86333,24.744049,5.3493099
2024-04-0720:34:00.000,267.60593,153.38981,21.856180,4.4893298
2024-04-0720:35:00.000,250.86483,188.30050,19.533569,3.8622999
2024-04-0720:36:00.000,220.80033,163.60367,17.603100,3.3929400
2024-04-0720:37:00.000,80.683000,54.876333,15.954330,3.0285499
2024-04-0720:38:00.000,22.389000,18.236333,14.513750,2.7332599
2024-04-0720:39:00.000,77.997000,63.483000,13.230650,2.4853599
2024-04-0720:40:00.000,115.74567,88.785333,12.068900,2.2726901
2024-04-0720:41:00.000,89.034667,64.032333,11.002050,2.0867000
2024-04-0720:42:00.000,90.144667,62.349667,10.010200,1.9201800
2024-04-0720:43:00.000,72.786333,55.341000,9.0780697,1.7687500
2024-04-0720:44:00.000,11.460667,8.7140000,8.1936302,1.6316200
2024-04-0720:45:00.000,1.6723333,1.0490000,7.3472099,1.5107200
2024-04-0720:46:00.000,0.99266667,0.47633333,6.5308499,1.4078100
2024-04-0720:47:00.000,0.85566667,0.37966667,5.7378702,1.3220201
2024-04-0720:48:00.000,0.78333333,0.35133333,4.9624701,1.2501200
2024-04-0720:49:00.000,0.76500000,0.36233333,4.1995502,1.1894799
2024-04-0720:50:00.000,0.73433333,0.34733333,3.4444201,1.1397300
2024-04-0720:51:00.000,0.72400000,0.34166667,2.6926701,1.1022600
2024-04-0720:52:00.000,0.71233333,0.33333333,1.9400100,1.0772901
2024-04-0720:53:00.000,0.69666667,0.32433333,1.1821001,1.0643300
2024-04-0720:54:00.000,0.72600000,0.34633333,0.41444999,1.0610100
2024-04-0720:55:00.000,0.69733333,0.31733333,359.63220,1.0698299
2024-04-0720:56:00.000,0.68900000,0.31066667,358.82996,1.0933200
2024-04-0720:57:00.000,0.72866667,0.32833333,358.00159,1.1313300
2024-04-0720:58:00.000,0.72733333,0.31633333,357.13989,1.1890100
2024-04-0720:59:00.000,0.68000000,0.26000000,356.23621,1.2690099
2024-04-0721:00:00.000,N/A,N/A,355.27994,1.3789500
2024-04-0721:01:00.000,0.81600000,0.32800000,354.25772,1.5244000
2024-04-0721:02:00.000,1.0423333,0.38733333,353.15240,1.7214299
2024-04-0721:03:00.000,1.1520000,0.43200000,351.94147,1.9774400
2024-04-0721:04:00.000,1.3583333,0.46233333,350.59464,2.3141000
2024-04-0721:05:00.000,1.4793333,0.49166667,349.06998,2.7610400
2024-04-0721:06:00.000,1.8120000,0.70700000,347.30780,3.3726201
2024-04-0721:07:00.000,7.7556667,6.4130000,345.22021,4.2425098
2024-04-0721:08:00.000,11.269667,9.7973333,342.67261,5.5580101
2024-04-0721:09:00.000,1.5980000,0.63233333,339.44934,7.7157502
2024-04-0721:10:00.000,1.5530000,0.55400000,335.18649,11.602620
2024-04-0721:11:00.000,1.5186667,0.54266667,329.23495,19.592979
2024-04-0721:12:00.000,1.6043333,0.55200000,320.38211,40.200211
2024-04-0721:13:00.000,1.5673333,0.55600000,306.41153,125.24580
2024-04-0721:14:00.000,1.5826667,0.56133333,284.49286,1694.1367
2024-04-0721:15:00.000,1.5213333,0.55666667,256.49310,373.93735
2024-04-0721:16:00.000,1.5443333,0.55833333,232.35475,70.900253
2024-04-0721:17:00.000,1.8406667,0.83966667,216.50726,28.878000
2024-04-0721:18:00.000,2.0656667,0.99633333,206.55821,15.646100
2024-04-0721:19:00.000,15.990000,14.220000,199.98509,9.8286600
2024-04-0721:20:00.000,221.12100,174.78067,195.35265,6.7619801
2024-04-0721:21:00.000,88.833333,72.252333,191.89668,4.9705501
2024-04-0721:22:00.000,4.0446667,2.8360000,189.19498,3.8520899
2024-04-0721:23:00.000,2.5103333,1.3983333,187.00089,3.1088200
2024-04-0721:24:00.000,2.0740000,1.1213333,185.16254,2.5904100
2024-04-0721:25:00.000,1.5993333,0.79200000,183.58183,2.2161801
2024-04-0721:26:00.000,1.2523333,0.58566667,182.19289,1.9381500
2024-04-0721:27:00.000,1.1186667,0.50833333,180.94975,1.7269700
2024-04-0721:28:00.000,1.0546667,0.50633333,179.81950,1.5637900
2024-04-0721:29:00.000,0.97500000,0.49933333,178.77782,1.4350700
2024-04-0721:30:00.000,0.91766667,0.48333333,177.80632,1.3331600
2024-04-0721:31:00.000,0.84366667,0.43933333,176.89079,1.2520800
2024-04-0721:32:00.000,0.85133333,0.46266667,176.01997,1.1874400
2024-04-0721:33:00.000,0.83366667,0.43800000,175.18477,1.1368099
2024-04-0721:34:00.000,0.86100000,0.47700000,174.37766,1.0983200
2024-04-0721:35:00.000,0.85066667,0.46866667,173.59225,1.0704200
2024-04-0721:36:00.000,0.82900000,0.43866667,172.82304,1.0528400
2024-04-0721:37:00.000,0.85300000,0.48366667,172.06506,1.0455600
2024-04-0721:38:00.000,0.80633333,0.46633333,171.31378,1.0484300
2024-04-0721:39:00.000,0.75800000,0.40266667,170.56487,1.0613800
2024-04-0721:40:00.000,0.79233333,0.43633333,169.81412,1.0860100
2024-04-0721:41:00.000,0.74800000,0.37200000,169.05721,1.1228400
2024-04-0721:42:00.000,0.75500000,0.38466667,168.28964,1.1738300
2024-04-0721:43:00.000,0.79433333,0.36800000,167.50655,1.2409101
2024-04-0721:44:00.000,0.88533333,0.39600000,166.70248,1.3276401
2024-04-0721:45:00.000,0.97566667,0.40166667,165.87122,1.4385700
2024-04-0721:46:00.000,1.0303333,0.43466667,165.00539,1.5798301
2024-04-0721:47:00.000,1.2190000,0.47500000,164.09615,1.7607100
2024-04-0721:48:00.000,1.3233333,0.49233333,163.13261,1.9954000
2024-04-0721:49:00.000,1.5556667,0.58400000,162.10101,2.3037400
2024-04-0721:50:00.000,1.7220000,0.68166667,160.98367,2.7190499
2024-04-0721:51:00.000,3.9546667,2.6576667,159.75725,3.2936800
2024-04-0721:52:00.000,171.69633,154.05400,158.39027,4.1165099
2024-04-0721:53:00.000,78.111333,71.471667,156.83910,5.3417001
2024-04-0721:54:00.000,1.9146667,0.86633333,155.04132,7.2828398
2024-04-0721:55:00.000,1.7800000,0.76066667,152.90469,10.700280
2024-04-0721:56:00.000,1.5850000,0.56866667,150.28738,17.536131
2024-04-0721:57:00.000,1.5486667,0.55000000,146.96095,33.805321
2024-04-0721:58:00.000,1.5490000,0.55166667,142.53790,86.104424
2024-04-0721:59:00.000,1.5450000,0.55500000,136.32368,342.11444
2024-04-0722:00:00.000,1.5123333,0.53833333,127.01995,318.55206
2024-04-0722:01:00.000,1.5393333,0.57166667,112.29481,86.175217
2024-04-0722:02:00.000,1.5666667,0.56333333,89.485252,36.489128
2024-04-0722:03:00.000,1.5713333,0.60166667,61.492981,20.229670
2024-04-0722:04:00.000,1.6170000,0.66433333,38.321541,13.192940
2024-04-0722:05:00.000,1.6150000,0.65433333,23.290091,9.4492502
2024-04-0722:06:00.000,4.2636667,3.1393333,13.806960,7.2304602
2024-04-0722:07:00.000,226.32667,155.86700,7.4907198,5.7909999
2024-04-0722:08:00.000,294.39400,160.96500,3.0067899,4.7955899
2024-04-0722:09:00.000,262.31767,180.42067,359.64182,4.0839801
2024-04-0722:10:00.000,N/A,N/A,356.99881,3.5628700
2024-04-0722:11:00.000,N/A,N/A,354.84427,3.1690099
2024-04-0722:12:00.000,28.720000,22.211000,353.03342,2.8585601
2024-04-0722:13:00.000,69.924667,57.789667,351.47244,2.6020100
2024-04-0722:14:00.000,140.20333,108.45833,350.09787,2.3838000
2024-04-0722:15:00.000,141.16400,99.357000,348.86539,2.1949601
2024-04-0722:16:00.000,148.92200,62.485000,347.74307,2.0292699
2024-04-0722:17:00.000,171.00733,0.000000e+0,346.70731,1.8827400
2024-04-0722:18:00.000,169.61367,N/A,345.74020,1.7515500
2024-04-0722:19:00.000,124.32267,N/A,344.82779,1.6345000
2024-04-0722:20:00.000,45.529667,N/A,343.95911,1.5305800
2024-04-0722:21:00.000,8.8370000,N/A,343.12518,1.4383000
2024-04-0722:22:00.000,1.9363333,N/A,342.31860,1.3569500
2024-04-0722:23:00.000,0.99133333,N/A,341.53308,1.2872000
2024-04-0722:24:00.000,0.86100000,N/A,340.76309,1.2271399
2024-04-0722:25:00.000,0.79033333,N/A,340.00372,1.1775100
2024-04-0722:26:00.000,0.80700000,N/A,339.25040,1.1379400
2024-04-0722:27:00.000,0.77500000,N/A,338.49881,1.1098900
2024-04-0722:28:00.000,0.73900000,N/A,337.74463,1.0934800
2024-04-0722:29:00.000,0.75633333,N/A,336.98349,1.0868800
2024-04-0722:30:00.000,0.74055556,N/A,336.21078,1.0914400
2024-04-0722:31:00.000,0.71166667,N/A,335.42148,1.1119300
2024-04-0722:32:00.000,0.74133333,N/A,334.60992,1.1471200
2024-04-0722:33:00.000,0.76700000,N/A,333.76959,1.2027900
2024-04-0722:34:00.000,0.79903175,N/A,332.89276,1.2833000
2024-04-0722:35:00.000,0.82611111,N/A,331.97012,1.3928699
2024-04-0722:36:00.000,0.96283333,N/A,330.99008,1.5427099
2024-04-0722:37:00.000,1.0206667,N/A,329.93799,1.7430100
2024-04-0722:38:00.000,1.2373333,N/A,328.79486,2.0084901
2024-04-0722:39:00.000,1.3813333,N/A,327.53549,2.3599801
2024-04-0722:40:00.000,1.7243333,N/A,326.12561,2.8294799
2024-04-0722:41:00.000,2.9576667,N/A,324.51740,3.4757400
2024-04-0722:42:00.000,33.187000,N/A,322.64178,4.4044499
2024-04-0722:43:00.000,2.4203333,N/A,320.39563,5.8265400
2024-04-0722:44:00.000,1.5903333,N/A,317.61832,8.1877804
2024-04-0722:45:00.000,1.5853333,N/A,314.04755,12.487560
2024-04-0722:46:00.000,1.5660000,N/A,309.23111,21.389490
2024-04-0722:47:00.000,1.6157778,N/A,302.34552,44.899250
2024-04-0722:48:00.000,1.5186667,N/A,291.84323,140.48441
2024-04-0722:49:00.000,1.5876667,N/A,275.07584,846.79749
2024-04-0722:50:00.000,1.5543333,N/A,250.01788,234.87057
2024-04-0722:51:00.000,1.6450000,N/A,222.29771,62.221458
2024-04-0722:52:00.000,2.0263333,N/A,201.41882,27.568489
2024-04-0722:53:00.000,2.3006667,N/A,188.22125,15.515720
2024-04-0722:54:00.000,27.280000,N/A,179.81111,9.9385700
2024-04-0722:55:00.000,338.52067,0.000000e+0,174.11240,6.8891401
2024-04-0722:56:00.000,217.32100,N/A,170.00179,5.0753798
2024-04-0722:57:00.000,23.339000,N/A,166.87556,3.9367299
2024-04-0722:58:00.000,4.8650000,N/A,164.39304,3.1743500
2024-04-0722:59:00.000,13.909333,N/A,162.35097,2.6373000
2024-04-0723:00:00.000,4.2780000,N/A,160.62180,2.2459900
2024-04-0723:01:00.000,1.2963333,N/A,159.12180,1.9534600
2024-04-0723:02:00.000,1.1356667,N/A,157.79385,1.7307900
2024-04-0723:03:00.000,1.0003333,N/A,156.59775,1.5576900
2024-04-0723:04:00.000,0.95300000,N/A,155.50426,1.4220500
2024-04-0723:05:00.000,0.86066667,N/A,154.49165,1.3147300
2024-04-0723:06:00.000,0.81333333,N/A,153.54330,1.2300000
2024-04-0723:07:00.000,0.79966667,N/A,152.64627,1.1631300
2024-04-0723:08:00.000,0.80900000,N/A,151.79021,1.1114600
2024-04-0723:09:00.000,0.81133333,N/A,150.96669,1.0728700
2024-04-0723:10:00.000,0.82100000,N/A,150.16869,1.0455199
2024-04-0723:11:00.000,0.77766667,N/A,149.39017,1.0288600
2024-04-0723:12:00.000,0.86333333,N/A,148.62585,1.0227400
2024-04-0723:13:00.000,0.78733333,N/A,147.87099,1.0262901
2024-04-0723:14:00.000,0.80900000,N/A,147.12112,1.0400000
2024-04-0723:15:00.000,0.78566667,N/A,146.37199,1.0643500
2024-04-0723:16:00.000,0.79100000,N/A,145.61938,1.1009200
2024-04-0723:17:00.000,0.79933333,N/A,144.85890,1.1509399
2024-04-0723:18:00.000,0.87033333,N/A,144.08594,1.2172900
2024-04-0723:19:00.000,0.91900000,N/A,143.29541,1.3030699
2024-04-0723:20:00.000,0.98433333,N/A,142.48161,1.4133700
2024-04-0723:21:00.000,1.0986667,N/A,141.63792,1.5563999
2024-04-0723:22:00.000,1.2306667,N/A,140.75645,1.7407300
2024-04-0723:23:00.000,2.5026667,N/A,139.82764,1.9821500
2024-04-0723:24:00.000,5.8713333,N/A,138.83958,2.3037601
2024-04-0723:25:00.000,2.9326667,N/A,137.77719,2.7429700
2024-04-0723:26:00.000,21.035667,0.000000e+0,136.62080,3.3590801
2024-04-0723:27:00.000,278.02667,0.000000e+0,135.34431,4.2509599
2024-04-0723:28:00.000,54.873000,N/A,133.91209,5.5860500
2024-04-0723:29:00.000,1.8713333,N/A,132.27425,7.7342100
2024-04-0723:30:00.000,1.6556667,N/A,130.35849,11.695070
2024-04-0723:31:00.000,1.6056667,N/A,128.05643,20.102760
2024-04-0723:32:00.000,1.4890000,N/A,125.19845,41.126381
2024-04-0723:33:00.000,1.5183333,N/A,121.50614,116.22601
2024-04-0723:34:00.000,1.5306667,N/A,116.49699,447.97946
2024-04-0723:35:00.000,1.5090000,N/A,109.28891,218.05663
2024-04-0723:36:00.000,1.5366667,N/A,98.229912,67.245087
2024-04-0723:37:00.000,1.4760000,N/A,80.593132,31.104099
2024-04-0723:38:00.000,1.5580000,N/A,54.844131,18.151020
2024-04-0723:39:00.000,1.5636667,N/A,27.630850,12.089000
2024-04-0723:40:00.000,1.6930000,N/A,7.7470198,8.7767897
2024-04-0723:41:00.000,198.47433,N/A,355.21756,6.7519102
2024-04-0723:42:00.000,543.01800,0.000000e+0,347.17642,5.4067998
2024-04-0723:43:00.000,455.95233,N/A,341.68420,4.4642701
2024-04-0723:44:00.000,437.58767,0.000000e+0,337.69574,3.7858100
2024-04-0723:45:00.000,222.50367,N/A,334.64594,3.2849200
2024-04-0723:46:00.000,32.883667,N/A,332.21359,2.9024899
2024-04-0723:47:00.000,100.77000,N/A,330.20581,2.5989201
2024-04-0723:48:00.000,165.86200,N/A,328.50079,2.3512001
2024-04-0723:49:00.000,149.84267,N/A,327.01822,2.1451700
2024-04-0723:50:00.000,190.74367,N/A,325.70309,1.9713399
2024-04-0723:51:00.000,189.30433,N/A,324.51651,1.8232700
2024-04-0723:52:00.000,178.56400,N/A,323.43011,1.6964999
2024-04-0723:53:00.000,192.29900,0.000000e+0,322.42279,1.5875700
2024-04-0723:54:00.000,213.71967,0.000000e+0,321.47830,1.4936000
2024-04-0723:55:00.000,208.36800,N/A,320.58401,1.4126800
2024-04-0723:56:00.000,182.85867,N/A,319.72974,1.3429500
2024-04-0723:57:00.000,143.63667,N/A,318.90720,1.2841901
2024-04-0723:58:00.000,83.968667,N/A,318.10947,1.2342900
2024-04-0723:59:00.000,31.200667,N/A,317.33057,1.1944900
2024-04-0800:00:00.000,8.7976667,N/A,316.56488,1.1630200
2024-04-0800:01:00.000,3.1056667,N/A,315.80844,1.1421900
2024-04-0800:02:00.000,1.5845143,N/A,315.05637,1.1318800
2024-04-0800:03:00.000,1.1938148,N/A,314.30435,1.1296999
2024-04-0800:04:00.000,1.1190000,N/A,313.54807,1.1392000
2024-04-0800:05:00.000,1.0856667,N/A,312.78305,1.1618000
2024-04-0800:06:00.000,1.1036667,N/A,312.00461,1.1993500
2024-04-0800:07:00.000,1.0546667,N/A,311.20743,1.2552201
2024-04-0800:08:00.000,1.0863333,N/A,310.38559,1.3306100
2024-04-0800:09:00.000,1.1400000,N/A,309.53217,1.4322200
2024-04-0800:10:00.000,1.2703333,N/A,308.63889,1.5659000
2024-04-0800:11:00.000,1.2636667,N/A,307.69559,1.7392300
2024-04-0800:12:00.000,1.3903333,N/A,306.68967,1.9620301
2024-04-0800:13:00.000,1.5686667,N/A,305.60492,2.2489901
2024-04-0800:14:00.000,1.8513333,N/A,304.42026,2.6278501
2024-04-0800:15:00.000,2.9443333,N/A,303.10736,3.1418300
2024-04-0800:16:00.000,24.519000,N/A,301.62738,3.8540101
2024-04-0800:17:00.000,54.303667,N/A,299.92542,4.8788900
2024-04-0800:18:00.000,1.7720000,N/A,297.92114,6.4436202
2024-04-0800:19:00.000,1.7533333,N/A,295.49277,9.0151196
2024-04-0800:20:00.000,1.7150000,N/A,292.44727,13.591010
2024-04-0800:21:00.000,1.7116667,N/A,288.46292,22.643690
2024-04-0800:22:00.000,1.7313333,N/A,282.97278,43.869190
2024-04-0800:23:00.000,1.7136667,N/A,274.92624,102.97380
2024-04-0800:24:00.000,1.7300000,N/A,262.36804,211.45142
2024-04-0800:25:00.000,1.7413333,N/A,242.39932,131.75320
2024-04-0800:26:00.000,1.6566667,N/A,215.05664,55.598301
2024-04-0800:27:00.000,1.7663333,N/A,189.25858,28.112789
2024-04-0800:28:00.000,1.7933333,N/A,171.65131,16.695789
2024-04-0800:29:00.000,2.9673333,N/A,160.63235,10.979070
2024-04-0800:30:00.000,167.99300,N/A,153.45560,7.6890202
2024-04-0800:31:00.000,365.67767,N/A,148.46907,5.6634898
2024-04-0800:32:00.000,83.059333,N/A,144.79317,4.3818402
2024-04-0800:33:00.000,15.692333,N/A,141.94736,3.5204599
2024-04-0800:34:00.000,7.3047037,N/A,139.65454,2.9075799
2024-04-0800:35:00.000,5.5575000,N/A,137.74599,2.4561200
2024-04-0800:36:00.000,1.4090000,N/A,136.11385,2.1164300
2024-04-0800:37:00.000,1.2996667,N/A,134.68623,1.8565600
2024-04-0800:38:00.000,1.1233333,N/A,133.41348,1.6538399
2024-04-0800:39:00.000,1.0376667,N/A,132.26018,1.4943200
2024-04-0800:40:00.000,0.94666667,N/A,131.20032,1.3678000
2024-04-0800:41:00.000,0.92000000,N/A,130.21439,1.2670200
2024-04-0800:42:00.000,0.88733333,N/A,129.28732,1.1865000
2024-04-0800:43:00.000,0.81833333,N/A,128.40730,1.1233900
2024-04-0800:44:00.000,0.86066667,N/A,127.56480,1.0746400
2024-04-0800:45:00.000,0.81166667,N/A,126.75197,1.0383199
2024-04-0800:46:00.000,0.82433333,N/A,125.96220,1.0137600
2024-04-0800:47:00.000,0.82100000,N/A,125.18981,0.99936002
2024-04-0800:48:00.000,0.83033333,N/A,124.42973,0.99541998
2024-04-0800:49:00.000,0.84333333,N/A,123.67734,1.0018100
2024-04-0800:50:00.000,0.83700000,N/A,122.92829,1.0189500
2024-04-0800:51:00.000,0.80700000,N/A,122.17834,1.0475700
2024-04-0800:52:00.000,0.84500000,N/A,121.42323,1.0897501
2024-04-0800:53:00.000,0.83566667,N/A,120.65850,1.1479100
2024-04-0800:54:00.000,0.88300000,N/A,119.87939,1.2253799
2024-04-0800:55:00.000,0.97800000,N/A,119.08059,1.3265200
2024-04-0800:56:00.000,N/A,N/A,118.25607,1.4574100
2024-04-0800:57:00.000,N/A,N/A,117.39877,1.6275300
2024-04-0800:58:00.000,N/A,N/A,116.50022,1.8499200
2024-04-0800:59:00.000,N/A,N/A,115.55003,2.1426799
2024-04-0801:00:00.000,N/A,N/A,114.53519,2.5365300
2024-04-0801:01:00.000,50.987667,48.178333,113.43900,3.0783999
2024-04-0801:02:00.000,193.14133,160.80533,112.23960,3.8388200
2024-04-0801:03:00.000,139.68533,124.46567,110.90763,4.9225998
2024-04-0801:04:00.000,3.2030000,2.0660000,109.40263,6.5241799
2024-04-0801:05:00.000,1.6310000,0.60466667,107.66718,9.1049900
2024-04-0801:06:00.000,1.5720000,0.55766667,105.61712,13.522720
2024-04-0801:07:00.000,1.5516667,0.53666667,103.12413,21.108521
2024-04-0801:08:00.000,1.5593333,0.52466667,99.983917,32.824471
2024-04-0801:09:00.000,1.5950000,0.58300000,95.854080,44.907310
2024-04-0801:10:00.000,1.4926667,0.51800000,90.128304,45.186680
2024-04-0801:11:00.000,1.5563333,0.56533333,81.680252,34.068100
2024-04-0801:12:00.000,1.5566667,0.54033333,68.436493,23.134939
2024-04-0801:13:00.000,1.6326667,0.62166667,47.538841,15.966020
2024-04-0801:14:00.000,1.5826667,0.58866667,19.903681,11.462460
2024-04-0801:15:00.000,3.9286667,2.8103333,354.97275,8.5954599
2024-04-0801:16:00.000,120.04133,91.749667,338.27115,6.6802402
2024-04-0801:17:00.000,297.97500,164.56633,327.79047,5.3375802
2024-04-0801:18:00.000,266.33305,188.88437,320.90939,4.3683500
2024-04-0801:19:00.000,262.19000,199.62667,316.09171,3.6586201
2024-04-0801:20:00.000,104.95533,79.655000,312.51801,3.1291599
2024-04-0801:21:00.000,48.741000,41.101333,309.73743,2.7247200
2024-04-0801:22:00.000,114.71200,94.107667,307.48819,2.4072700
2024-04-0801:23:00.000,85.163667,72.414000,305.60977,2.1542399
2024-04-0801:24:00.000,78.656333,66.278333,303.99911,1.9497300
2024-04-0801:25:00.000,124.89233,90.566667,302.58713,1.7828300
2024-04-0801:26:00.000,158.72900,25.236000,301.32593,1.6460000
2024-04-0801:27:00.000,155.33500,N/A,300.18124,1.5328701
2024-04-0801:28:00.000,206.81500,N/A,299.12781,1.4396200
2024-04-0801:29:00.000,249.45300,N/A,298.14664,1.3632700
2024-04-0801:30:00.000,254.47467,N/A,297.22305,1.3009300
2024-04-0801:31:00.000,213.30933,0.000000e+0,296.34543,1.2516000
2024-04-0801:32:00.000,168.93067,0.000000e+0,295.50443,1.2135500
2024-04-0801:33:00.000,118.20500,0.000000e+0,294.69235,1.1866800
2024-04-0801:34:00.000,61.179333,0.000000e+0,293.90262,1.1696500
2024-04-0801:35:00.000,15.270667,N/A,293.12964,1.1630700
2024-04-0801:36:00.000,3.5670000,N/A,292.36835,1.1659300
2024-04-0801:37:00.000,1.5243333,N/A,291.61411,1.1785700
2024-04-0801:38:00.000,1.4316667,N/A,290.86255,1.2016400
2024-04-0801:39:00.000,1.3253333,N/A,290.10941,1.2351600
2024-04-0801:40:00.000,1.2933333,N/A,289.35028,1.2795500
2024-04-0801:41:00.000,1.2630000,N/A,288.58066,1.3365800
2024-04-0801:42:00.000,1.3136667,N/A,287.79562,1.4074600
2024-04-0801:43:00.000,1.3206667,N/A,286.98965,1.4961801
2024-04-0801:44:00.000,1.3793333,N/A,286.15649,1.6069900
2024-04-0801:45:00.000,1.4590000,N/A,285.28870,1.7465400
2024-04-0801:46:00.000,1.5520000,N/A,284.37738,1.9217700
2024-04-0801:47:00.000,1.6713333,N/A,283.41150,2.1469200
2024-04-0801:48:00.000,1.9166667,N/A,282.37723,2.4388101
2024-04-0801:49:00.000,28.864000,0.000000e+0,281.25665,2.8235600
2024-04-0801:50:00.000,139.40233,0.000000e+0,280.02618,3.3390701
2024-04-0801:51:00.000,357.53467,0.000000e+0,278.65396,4.0410800
2024-04-0801:52:00.000,180.75567,N/A,277.09573,5.0180402
2024-04-0801:53:00.000,2.3893333,N/A,275.28809,6.4388499
2024-04-0801:54:00.000,1.8436667,N/A,273.13718,8.6239901
2024-04-0801:55:00.000,1.8420000,N/A,270.49823,12.161280
2024-04-0801:56:00.000,1.7956667,N/A,267.13751,18.179350
2024-04-0801:57:00.000,1.7553333,N/A,262.65707,28.821951
2024-04-0801:58:00.000,1.7896667,N/A,256.34076,46.860889
2024-04-0801:59:00.000,1.7180000,N/A,246.84554,67.284698
2024-04-0802:00:00.000,1.7776667,N/A,231.76720,66.337120
2024-04-0802:01:00.000,1.8150000,N/A,208.48358,45.985458
2024-04-0802:02:00.000,1.7870000,N/A,180.37936,28.886700
2024-04-0802:03:00.000,1.8206667,N/A,157.56178,18.767441
2024-04-0802:04:00.000,2.7836667,N/A,142.87611,12.851560
2024-04-0802:05:00.000,26.116667,N/A,133.61005,9.1721497
2024-04-0802:06:00.000,257.50233,N/A,127.42376,6.7548599
2024-04-0802:07:00.000,427.90600,N/A,123.02080,5.1872802
2024-04-0802:08:00.000,180.69800,N/A,119.70903,4.1353598
2024-04-0802:09:00.000,54.417667,N/A,117.10269,3.3866100
2024-04-0802:10:00.000,8.0193333,N/A,114.97450,2.8303800
2024-04-0802:11:00.000,9.3396667,N/A,113.18332,2.4080701
2024-04-0802:12:00.000,1.4423333,N/A,111.63740,2.0832400
2024-04-0802:13:00.000,1.3056667,N/A,110.27469,1.8305100
2024-04-0802:14:00.000,1.1416667,N/A,109.05176,1.6313300
2024-04-0802:15:00.000,1.0890000,N/A,107.93728,1.4725900
2024-04-0802:16:00.000,0.96433333,N/A,106.90807,1.3454100
2024-04-0802:17:00.000,0.87833333,N/A,105.94650,1.2440600
2024-04-0802:18:00.000,0.88200000,N/A,105.03890,1.1635100
2024-04-0802:19:00.000,0.86333333,N/A,104.17442,1.1003799
2024-04-0802:20:00.000,0.84233333,N/A,103.34425,1.0520600
2024-04-0802:21:00.000,0.82433333,N/A,102.54107,1.0169700
2024-04-0802:22:00.000,0.85200000,N/A,101.75867,0.99436003
2024-04-0802:23:00.000,0.82966667,N/A,100.99161,0.98322999
2024-04-0802:24:00.000,0.81000000,N/A,100.23503,0.98348999
2024-04-0802:25:00.000,0.84900000,N/A,99.484444,0.99457002
2024-04-0802:26:00.000,0.84500000,N/A,98.735542,1.0175700
2024-04-0802:27:00.000,0.84200000,N/A,97.984108,1.0537000
2024-04-0802:28:00.000,0.85100000,N/A,97.225822,1.1048599
2024-04-0802:29:00.000,0.87066667,N/A,96.456108,1.1732700
2024-04-0802:30:00.000,0.96166667,N/A,95.670052,1.2623200
2024-04-0802:31:00.000,1.0650000,N/A,94.862061,1.3772399
2024-04-0802:32:00.000,1.1646667,N/A,94.025772,1.5237200
2024-04-0802:33:00.000,1.3350000,N/A,93.153603,1.7105700
2024-04-0802:34:00.000,1.9126667,N/A,92.236420,1.9492800
2024-04-0802:35:00.000,4.3090000,N/A,91.262939,2.2572300
